,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Day_of_Month,Month,DayOfYear,WeekOfYear,Quarter,WeekDay,DayCount,Weekly_Sales_prev_yr,Weekly_Sales_prev_yr_1,Weekly_Sales_prev_week,Weekly_Sales,GBM_Pred
1701,12,85.53,3.726,5799.0,59.68,37.56,5292.33,3376.66,130.7012903,10.926,15,7,197,28,3,6,734699,936001.98,890547.07,960312.75,941550.34,941562.428165
1702,12,93.47,3.769,8217.72,41.28,2.31,9211.05,5507.68,130.7195806,10.926,22,7,204,29,3,6,734706,922231.92,988712.52,941550.34,916967.92,916966.582083
1703,12,88.16,3.76,41059.39,69.7,45.73,22802.96,2743.18,130.737871,10.926,29,7,211,30,3,6,734713,890547.07,955913.68,916967.92,958667.23,971835.076719
1704,12,95.91,3.811,10844.78,79.4,38.62,6513.42,2756.59,130.7561613,10.926,5,8,218,31,3,6,734720,988712.52,966817.24,958667.23,984689.9,970479.618764
1705,12,94.87,4.002,7487.95,25.5,6.6,5107.54,4876.34,130.7909677,10.926,12,8,225,32,3,6,734727,955913.68,1017593.47,984689.9,1005003.12,1005000.41275
1706,12,85.32,4.055,10712.3,86.08,70.0,7981.57,3515.91,130.8381613,10.926,19,8,232,33,3,6,734734,966817.24,1052051.45,1005003.12,1048101.39,1063050.08732
1707,12,89.78,4.093,30055.26,13.2,116.87,11860.18,3746.24,130.8853548,10.926,26,8,239,34,3,6,734741,1017593.47,922850.57,1048101.39,1061943.49,997812.028397
1708,12,88.52,4.124,17640.02,84.0,46.18,3202.21,2634.17,130.9325484,10.926,2,9,246,35,3,6,734748,1052051.45,889290.23,1061943.49,955146.04,955140.548729
1709,12,83.64,4.133,6928.05,0.0,19.56,863.95,5776.08,130.9776667,10.926,9,9,253,36,3,6,734755,922850.57,871692.74,955146.04,885892.37,934553.217283
1710,12,82.97,4.125,11918.13,156.82,388.52,3290.61,7953.53,131.0103333,10.926,16,9,260,37,3,6,734762,889290.23,866401.45,885892.37,922735.37,935975.577011
1711,12,81.22,3.966,3068.35,27.82,0.22,1307.43,3605.14,131.043,10.926,23,9,267,38,3,6,734769,871692.74,951244.66,922735.37,880415.67,902252.397068
1712,12,81.61,3.966,8953.66,0.0,44.83,7731.09,3269.62,131.0756667,10.199,30,9,274,39,3,6,734776,866401.45,927600.01,880415.67,979825.92,979826.604083
1713,12,71.74,4.468,1986.92,0.0,16.75,910.5,4225.2,131.1083333,10.199,7,10,281,40,4,6,734783,951244.66,938604.58,979825.92,934917.47,934918.771193
1714,12,68.66,4.449,1810.87,0.0,8.48,640.64,2250.86,131.1499677,10.199,14,10,288,41,4,6,734790,927600.01,990926.38,934917.47,960945.43,943075.672144
1715,12,65.95,4.301,13749.1,104.54,56.0,2402.63,4813.93,131.1930968,10.199,21,10,295,42,4,6,734797,938604.58,1051944.79,960945.43,974697.6,974702.131001
1769,13,30.83,3.034,0.0,0.0,0.0,0.0,0.0,127.859129,7.47,6,2,37,5,1,6,734174,1967220.53,1970274.64,1848186.58,1944438.9,1929334.34208
1770,13,40.85,3.062,0.0,0.0,0.0,0.0,0.0,127.99525,7.47,13,2,44,6,1,6,734181,2030933.46,1817850.32,1944438.9,2003480.59,2003483.58287
1771,13,33.17,3.12,0.0,0.0,0.0,0.0,0.0,128.13,7.47,20,2,51,7,1,6,734188,1970274.64,1939980.43,2003480.59,1831933.95,1831941.46492
1772,13,34.23,3.23,0.0,0.0,0.0,0.0,0.0,128.26475,7.47,27,2,58,8,1,6,734195,1817850.32,1840686.94,1831933.95,1894960.68,1894948.40443
1773,13,41.28,3.346,0.0,0.0,0.0,0.0,0.0,128.3995,7.47,6,3,65,9,1,6,734202,1939980.43,1879794.89,1894960.68,1852432.58,1918099.93351
1774,13,44.69,3.407,0.0,0.0,0.0,0.0,0.0,128.5121935,7.47,13,3,72,10,1,6,734209,1840686.94,1882095.98,1852432.58,1852443.78,1852426.32099
1775,13,42.38,3.435,0.0,0.0,0.0,0.0,0.0,128.6160645,7.47,20,3,79,11,1,6,734216,1879794.89,2142482.14,1852443.78,1807545.43,1807557.98704
1776,13,42.49,3.487,0.0,0.0,0.0,0.0,0.0,128.7199355,7.193,27,3,86,12,1,6,734223,1882095.98,1898321.33,1807545.43,1864238.64,1864251.50642
1777,13,42.75,3.547,0.0,0.0,0.0,0.0,0.0,128.8238065,7.193,3,4,93,13,2,6,734230,2142482.14,1819660.44,1864238.64,1887465.04,1887455.56665
1778,13,41.72,3.616,0.0,0.0,0.0,0.0,0.0,128.9107333,7.193,10,4,100,14,2,6,734237,1898321.33,1909330.77,1887465.04,1950994.04,2013438.41204
1779,13,47.55,3.655,0.0,0.0,0.0,0.0,0.0,128.9553,7.193,17,4,107,15,2,6,734244,1819660.44,1785823.37,1950994.04,2124316.34,1984563.18604
1780,13,43.85,3.683,0.0,0.0,0.0,0.0,0.0,128.9998667,7.193,24,4,114,16,2,6,734251,1909330.77,2005478.46,2124316.34,1895583.12,2048257.29574
1781,13,47.75,3.744,0.0,0.0,0.0,0.0,0.0,129.0444333,7.193,1,5,121,17,2,6,734258,1785823.37,1890273.44,1895583.12,1986380.4,1986377.822
1782,13,52.4,3.77,0.0,0.0,0.0,0.0,0.0,129.089,7.193,8,5,128,18,2,6,734265,2005478.46,1853657.6,1986380.4,1958823.56,1958841.48507
1783,13,52.12,3.802,0.0,0.0,0.0,0.0,0.0,129.0756774,7.193,15,5,135,19,2,6,734272,1890273.44,1877358.86,1958823.56,1860923.55,1964141.95525
1784,13,54.62,3.778,0.0,0.0,0.0,0.0,0.0,129.0623548,7.193,22,5,142,20,2,6,734279,1853657.6,2022705.22,1860923.55,1866369.93,1866360.08117
1785,13,52.76,3.752,0.0,0.0,0.0,0.0,0.0,129.0490323,7.193,29,5,149,21,2,6,734286,1877358.86,2037880.96,1866369.93,1935593.87,2057489.71972
1786,13,61.39,3.732,0.0,0.0,0.0,0.0,0.0,129.0357097,7.193,5,6,156,22,2,6,734293,2022705.22,2003435.31,1935593.87,1997816.98,2029962.24585
1787,13,63.35,3.704,0.0,0.0,0.0,0.0,0.0,129.0432,7.193,12,6,163,23,2,6,734300,2037880.96,1970340.25,1997816.98,2086433.49,2086415.97282
1788,13,66.38,3.668,0.0,0.0,0.0,0.0,0.0,129.0663,7.193,19,6,170,24,2,6,734307,2003435.31,2018314.71,2086433.49,2009163.08,2009168.89115
1789,13,74.29,3.613,0.0,0.0,0.0,0.0,0.0,129.0894,6.877,26,6,177,25,2,6,734314,1970340.25,1870843.9,2009163.08,2048035.74,2048035.44156
1790,13,77.3,3.563,0.0,0.0,0.0,0.0,0.0,129.1125,6.877,3,7,184,26,3,6,734321,2018314.71,1932231.05,2048035.74,2021699.38,2021701.93465
1791,13,75.59,3.553,0.0,0.0,0.0,0.0,0.0,129.1338387,6.877,10,7,191,27,3,6,734328,1870843.9,1907351.2,2021699.38,1956813.31,2028084.76984
1792,13,78.5,3.563,0.0,0.0,0.0,0.0,0.0,129.1507742,6.877,17,7,198,28,3,6,734335,1932231.05,1817887.23,1956813.31,1987089.36,2013077.10822
1793,13,77.62,3.574,0.0,0.0,0.0,0.0,0.0,129.1677097,6.877,24,7,205,29,3,6,734342,1907351.2,1969121.45,1987089.36,1880785.69,1973227.8643
1794,13,75.56,3.595,0.0,0.0,0.0,0.0,0.0,129.1846452,6.877,31,7,212,30,3,6,734349,1817887.23,1877592.55,1880785.69,2076231.8,2003176.36543
1795,13,75.95,3.606,0.0,0.0,0.0,0.0,0.0,129.2015806,6.877,7,8,219,31,3,6,734356,1969121.45,1997397.63,2076231.8,1970341.38,2061143.1587
1796,13,76.68,3.578,0.0,0.0,0.0,0.0,0.0,129.2405806,6.877,14,8,226,32,3,6,734363,1877592.55,1908278.27,1970341.38,2090340.98,2090314.62201
1797,13,81.53,3.57,0.0,0.0,0.0,0.0,0.0,129.2832581,6.877,21,8,233,33,3,6,734370,1997397.63,1911852.58,2090340.98,2035244.54,2051135.85259
1798,13,77.0,3.58,0.0,0.0,0.0,0.0,0.0,129.3259355,6.877,28,8,240,34,3,6,734377,1908278.27,1772143.94,2035244.54,1953628.82,1953643.07205
1799,13,70.19,3.619,0.0,0.0,0.0,0.0,0.0,129.3686129,6.877,4,9,247,35,3,6,734384,1911852.58,1790279.74,1953628.82,1872921.31,1954990.55429
1800,13,67.54,3.641,0.0,0.0,0.0,0.0,0.0,129.4306,6.877,11,9,254,36,3,6,734391,1772143.94,1705655.09,1872921.31,1923223.82,1923200.85064
1801,13,63.6,3.648,0.0,0.0,0.0,0.0,0.0,129.5183333,6.877,18,9,261,37,3,6,734398,1790279.74,1765584.48,1923223.82,1847430.96,1847453.71073
1802,13,68.28,3.623,0.0,0.0,0.0,0.0,0.0,129.6060667,6.877,25,9,268,38,3,6,734405,1705655.09,1871924.07,1847430.96,1835662.69,1808593.47809
1803,13,60.62,3.592,0.0,0.0,0.0,0.0,0.0,129.6938,6.392,2,10,275,39,4,6,734412,1765584.48,1851431.06,1835662.69,2067232.56,1787130.5356
1804,13,51.74,3.567,0.0,0.0,0.0,0.0,0.0,129.7706452,6.392,9,10,282,40,4,6,734419,1871924.07,1796949.59,2067232.56,1929659.07,1929665.37423
1805,13,54.66,3.579,0.0,0.0,0.0,0.0,0.0,129.7821613,6.392,16,10,289,41,4,6,734426,1851431.06,1887895.07,1929659.07,1973544.27,2038009.74854
1806,13,47.41,3.567,0.0,0.0,0.0,0.0,0.0,129.7936774,6.392,23,10,296,42,4,6,734433,1796949.59,1854967.66,1973544.27,1948733.81,1991435.20557
1807,13,43.51,3.538,0.0,0.0,0.0,0.0,0.0,129.8051935,6.392,30,10,303,43,4,6,734440,1887895.07,1939964.63,1948733.81,2036317.54,2036311.67944
1808,13,33.8,3.513,31400.97,30876.79,645.07,4407.38,7740.27,129.8167097,6.392,6,11,310,44,4,6,734447,1854967.66,1925393.91,2036317.54,2111592.09,2111588.7553
1809,13,40.65,3.489,11003.75,1090.92,89.88,1201.3,10231.67,129.8268333,6.392,13,11,317,45,4,6,734454,1939964.63,2766400.05,2111592.09,2016323.51,2016329.66167
1810,13,38.89,3.445,1282.42,548.1,109030.75,146.33,3557.67,129.8364,6.392,20,11,324,46,4,6,734461,1925393.91,2083379.89,2016323.51,2864170.61,2864169.12762
1811,13,33.94,3.389,7945.42,56.0,25126.9,5550.87,31844.2,129.8459667,6.392,27,11,331,47,4,6,734468,2766400.05,2461468.35,2864170.61,2051315.66,2051317.07363
1812,13,24.82,3.341,5924.71,56.0,577.59,1778.83,20371.02,129.8555333,6.392,4,12,338,48,4,6,734475,2083379.89,2771646.81,2051315.66,2462779.06,2273935.88915
1813,13,27.85,3.282,3272.56,556.15,959.55,424.43,5933.01,129.8980645,6.392,11,12,345,49,4,6,734482,2461468.35,3595903.2,2462779.06,2760346.71,2563347.19027
1814,13,24.76,3.186,686.24,193.26,2971.53,239.78,3567.03,129.9845484,6.392,18,12,352,50,4,6,734489,2771646.81,1675292.0,2760346.71,3556766.03,3556763.50811
1815,13,31.53,3.119,5970.81,89121.94,406.4,1772.02,3645.0,130.0710323,6.392,25,12,359,51,4,6,734496,3595903.2,1744544.39,3556766.03,1969056.91,1969060.92915
1816,13,33.8,3.08,6809.96,37106.52,179.77,1922.55,7481.58,130.1575161,6.104,1,1,1,52,1,6,734503,1675292.0,1682316.31,1969056.91,1865752.78,1959318.98077
1817,13,25.61,3.056,3627.07,14887.88,119.93,798.48,4668.82,130.244,6.104,8,1,8,1,1,6,734510,1744544.39,1770177.37,1865752.78,1794962.64,1933130.63579
1818,13,32.71,3.047,3150.56,6765.52,87.63,1196.17,3136.96,130.2792258,6.104,15,1,15,2,1,6,734517,1682316.31,1633663.12,1794962.64,1811606.21,1811593.55609
1819,13,34.32,3.058,3743.0,3744.31,108.46,253.99,3511.82,130.3144516,6.104,22,1,22,3,1,6,734524,1770177.37,1848186.58,1811606.21,1733983.09,1733982.15252
1820,13,31.39,3.077,53423.29,5822.12,282.08,57817.56,9654.23,130.3496774,6.104,29,1,29,4,1,6,734531,1633663.12,1944438.9,1733983.09,1927780.74,1927778.97102
1821,13,33.73,3.116,9264.48,8292.73,179.72,18849.21,9083.54,130.3849032,6.104,5,2,36,5,1,6,734538,1848186.58,2003480.59,1927780.74,2069284.57,2083649.63961
1822,13,36.57,3.119,21621.16,16497.47,25.52,13643.83,14660.97,130.4546207,6.104,12,2,43,6,1,6,734545,1944438.9,1831933.95,2069284.57,2214477.06,2269652.43827
1823,13,35.38,3.145,16404.54,12013.87,3.4,2584.12,5126.53,130.5502069,6.104,19,2,50,7,1,6,734552,2003480.59,1894960.68,2214477.06,1929768.03,1958384.17139
1824,13,32.36,3.242,25204.67,2436.75,167.88,16066.76,7289.69,130.6457931,6.104,26,2,57,8,1,6,734559,1831933.95,1852432.58,1929768.03,1969742.76,1952074.12939
1825,13,38.24,3.38,9173.97,339.05,9.44,1300.75,7479.12,130.7413793,6.104,4,3,64,9,1,6,734566,1894960.68,1852443.78,1969742.76,1986445.65,1986460.12428
1826,13,52.5,3.529,8901.34,637.7,3.85,6169.81,2446.53,130.8261935,6.104,11,3,71,10,1,6,734573,1852432.58,1807545.43,1986445.65,2025582.62,2025580.3244
1827,13,47.83,3.671,3489.61,75.36,2.52,827.19,3427.9,130.8966452,6.104,18,3,78,11,1,6,734580,1852443.78,1864238.64,2025582.62,1904421.74,2013465.32602
1828,13,53.2,3.734,10556.61,43.54,15.84,1116.83,8179.03,130.9670968,6.104,25,3,85,12,1,6,734587,1807545.43,1887465.04,1904421.74,1948982.7,1948973.64164
1829,13,48.85,3.793,9249.62,0.0,59.94,3969.24,6016.86,131.0375484,5.965,1,4,92,13,2,6,734594,1864238.64,1950994.04,1948982.7,2271614.76,2271636.001
1830,13,51.7,3.833,7419.44,19610.52,54.65,3021.51,3374.9,131.108,5.965,8,4,99,14,2,6,734601,1887465.04,2124316.34,2271614.76,2057637.86,2057633.33052
1831,13,50.24,3.845,22464.84,8216.22,70.45,1561.38,7307.24,131.1173333,5.965,15,4,106,15,2,6,734608,1950994.04,1895583.12,2057637.86,1955689.12,1955696.78852
1832,13,64.8,3.842,4626.7,0.11,67.16,104.18,3280.73,131.1266667,5.965,22,4,113,16,2,6,734615,2124316.34,1986380.4,1955689.12,1970121.65,1972722.09703
1833,13,54.41,3.831,15589.85,0.0,337.47,7557.14,5025.28,131.136,5.965,29,4,120,17,2,6,734622,1895583.12,1958823.56,1970121.65,1995994.51,1995998.81322
1834,13,56.47,3.809,14566.92,86.0,60.34,6009.18,4224.91,131.1453333,5.965,6,5,127,18,2,6,734629,1986380.4,1860923.55,1995994.51,2080764.17,2080749.63608
1835,13,65.17,3.808,7623.14,0.0,86.99,2583.46,3312.67,131.0983226,5.965,13,5,134,19,2,6,734636,1958823.56,1866369.93,2080764.17,2131900.55,2094899.25858
1836,13,62.39,3.801,7282.07,0.0,416.15,1048.83,7293.87,131.0287742,5.965,20,5,141,20,2,6,734643,1860923.55,1935593.87,2131900.55,2043349.41,2043348.14444
1837,13,61.11,3.788,8868.86,123.0,37.87,3793.73,6276.31,130.9592258,5.965,27,5,148,21,2,6,734650,1866369.93,1997816.98,2043349.41,2035431.39,2035408.81087
1838,13,68.4,3.776,12461.96,406.6,254.19,1450.62,8952.93,130.8896774,5.965,3,6,155,22,2,6,734657,1935593.87,2086433.49,2035431.39,2182437.9,2093793.99568
1839,13,65.97,3.756,8819.8,416.5,0.22,3496.08,6331.52,130.8295333,5.965,10,6,162,23,2,6,734664,1997816.98,2009163.08,2182437.9,2152229.11,2152223.0208
1840,13,72.89,3.737,9298.46,565.14,1.79,4025.82,8626.51,130.7929,5.965,17,6,169,24,2,6,734671,2086433.49,2048035.74,2152229.11,2094373.0,2103603.66583
1841,13,82.0,3.681,4768.5,446.92,0.0,743.34,4076.02,130.7562667,5.965,24,6,176,25,2,6,734678,2009163.08,2021699.38,2094373.0,2037663.71,2037668.59897
1842,13,79.23,3.63,14357.07,337.7,89.85,8820.75,5507.25,130.7196333,5.765,1,7,183,26,3,6,734685,2048035.74,1956813.31,2037663.71,2184980.35,2184982.23984
1843,13,83.68,3.595,6330.74,220.42,1.17,4033.74,4225.77,130.683,5.765,8,7,190,27,3,6,734692,2021699.38,1987089.36,2184980.35,2002750.99,2002759.55019
1844,13,75.69,3.556,6060.59,133.34,35.23,1518.75,6675.69,130.7012903,5.765,15,7,197,28,3,6,734699,1956813.31,1880785.69,2002750.99,2053089.32,2053075.25997
1845,13,80.42,3.537,6699.6,96.56,5.2,8723.87,6650.26,130.7195806,5.765,22,7,204,29,3,6,734706,1987089.36,2076231.8,2053089.32,1914430.53,1914439.8988
1846,13,81.99,3.512,48280.91,73.92,98.64,13485.99,7765.27,130.737871,5.765,29,7,211,30,3,6,734713,1880785.69,1970341.38,1914430.53,2044148.23,2045975.21158
1847,13,81.69,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,5,8,218,31,3,6,734720,2076231.8,2090340.98,2044148.23,2041019.92,2041007.7565
1848,13,79.4,3.545,5063.08,6.76,40.96,2344.61,5594.85,130.7909677,5.765,12,8,225,32,3,6,734727,1970341.38,2035244.54,2041019.92,2095769.18,2030047.63495
1849,13,77.37,3.582,9360.8,71.92,179.51,8290.49,6291.99,130.8381613,5.765,19,8,232,33,3,6,734734,2090340.98,1953628.82,2095769.18,2059458.25,2059448.41605
1850,13,79.18,3.624,21327.53,50.44,88.44,9444.6,3872.19,130.8853548,5.765,26,8,239,34,3,6,734741,2035244.54,1872921.31,2059458.25,2073855.42,2022987.22374
1851,13,70.65,3.689,17452.15,18.74,69.23,4472.17,5180.78,130.9325484,5.765,2,9,246,35,3,6,734748,1953628.82,1923223.82,2073855.42,2165796.31,2165783.43076
1852,13,68.55,3.749,13208.43,0.0,28.06,1300.16,10484.98,130.9776667,5.765,9,9,253,36,3,6,734755,1872921.31,1847430.96,2165796.31,1919917.03,2010048.01014
1853,13,67.96,3.821,10671.71,141.83,46.0,2465.37,12372.29,131.0103333,5.765,16,9,260,37,3,6,734762,1923223.82,1835662.69,1919917.03,1938379.66,1983020.85794
1854,13,64.8,3.821,5197.64,63.1,2.6,3022.73,9779.77,131.043,5.765,23,9,267,38,3,6,734769,1847430.96,2067232.56,1938379.66,1927664.11,1927671.60751
1855,13,61.79,3.815,6607.14,0.0,50.6,3943.91,7700.91,131.0756667,5.621,30,9,274,39,3,6,734776,1835662.69,1929659.07,1927664.11,2041918.74,2041915.68418
1856,13,55.1,3.797,1927.15,0.0,9.72,518.97,11269.24,131.1083333,5.621,7,10,281,40,4,6,734783,2067232.56,1973544.27,2041918.74,1999079.44,1999083.9648
1857,13,52.06,3.781,2753.9,0.0,8.84,775.96,6978.9,131.1499677,5.621,14,10,288,41,4,6,734790,1929659.07,1948733.81,1999079.44,2018010.15,2018008.19964
1858,13,46.97,3.755,10192.49,364.57,150.0,1714.15,5563.92,131.1930968,5.621,21,10,295,42,4,6,734797,1973544.27,2036317.54,2018010.15,2035189.66,2035189.38012
1912,14,30.3,3.239,0.0,0.0,0.0,0.0,0.0,183.7016129,8.549,6,2,37,5,1,6,734174,2623469.95,2204556.7,1995891.87,1980405.03,1980406.84141
1913,14,40.7,3.245,0.0,0.0,0.0,0.0,0.0,183.9371353,8.549,13,2,44,6,1,6,734181,1704218.84,2095591.63,1980405.03,2019031.67,1982519.0145
1914,14,35.78,3.274,0.0,0.0,0.0,0.0,0.0,184.1625632,8.549,20,2,51,7,1,6,734188,2204556.7,2237544.75,2019031.67,1875708.88,1875716.6389
1915,14,38.65,3.433,0.0,0.0,0.0,0.0,0.0,184.3879911,8.549,27,2,58,8,1,6,734195,2095591.63,2156035.06,1875708.88,2041215.61,1993632.07759
1916,14,45.01,3.582,0.0,0.0,0.0,0.0,0.0,184.613419,8.549,6,3,65,9,1,6,734202,2237544.75,2066219.3,2041215.61,1931104.67,1938302.45714
1917,14,46.66,3.631,0.0,0.0,0.0,0.0,0.0,184.809719,8.549,13,3,72,10,1,6,734209,2156035.06,2050396.27,1931104.67,1932491.42,1848847.48876
1918,14,41.76,3.625,0.0,0.0,0.0,0.0,0.0,184.9943679,8.549,20,3,79,11,1,6,734216,2066219.3,2495630.51,1932491.42,1879451.23,1885717.90564
1919,14,37.27,3.638,0.0,0.0,0.0,0.0,0.0,185.1790167,8.521,27,3,86,12,1,6,734223,2050396.27,2258781.28,1879451.23,1869110.55,1869108.5246
1920,14,48.71,3.72,0.0,0.0,0.0,0.0,0.0,185.3636656,8.521,3,4,93,13,2,6,734230,2495630.51,2121788.61,1869110.55,2037798.88,2081062.22092
1921,14,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.5339821,8.521,10,4,100,14,2,6,734237,2258781.28,2138144.91,2037798.88,1974960.86,1974970.02284
1922,14,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.6684673,8.521,17,4,107,15,2,6,734244,2121788.61,2082355.12,1974960.86,2256461.39,2256452.13748
1923,14,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.8029526,8.521,24,4,114,16,2,6,734251,2138144.91,2370116.52,2256461.39,1930617.64,1879329.89727
1924,14,58.21,4.046,0.0,0.0,0.0,0.0,0.0,185.9374378,8.521,1,5,121,17,2,6,734258,2082355.12,2129771.13,1930617.64,2095599.93,2095606.47176
1925,14,60.38,4.066,0.0,0.0,0.0,0.0,0.0,186.0719231,8.521,8,5,128,18,2,6,734265,2370116.52,2108187.1,2095599.93,2004330.3,2004326.19009
1926,14,62.28,4.062,0.0,0.0,0.0,0.0,0.0,185.9661154,8.521,15,5,135,19,2,6,734272,2129771.13,2227152.16,2004330.3,1959967.8,1959957.83709
1927,14,69.7,3.985,0.0,0.0,0.0,0.0,0.0,185.8603077,8.521,22,5,142,20,2,6,734279,2108187.1,2363601.47,1959967.8,2080694.24,1984886.76812
1928,14,76.38,3.922,0.0,0.0,0.0,0.0,0.0,185.7545,8.521,29,5,149,21,2,6,734286,2227152.16,2249570.04,2080694.24,2079899.47,2052595.47599
1929,14,73.88,3.881,0.0,0.0,0.0,0.0,0.0,185.6486923,8.521,5,6,156,22,2,6,734293,2363601.47,2248645.59,2079899.47,2132446.0,2010331.64194
1930,14,69.32,3.842,0.0,0.0,0.0,0.0,0.0,185.6719333,8.521,12,6,163,23,2,6,734300,2249570.04,2246179.91,2132446.0,2082083.34,1955436.7138
1931,14,74.85,3.804,0.0,0.0,0.0,0.0,0.0,185.7919609,8.521,19,6,170,24,2,6,734307,2248645.59,2334788.42,2082083.34,2069523.52,1967881.91745
1932,14,74.04,3.748,0.0,0.0,0.0,0.0,0.0,185.9119885,8.625,26,6,177,25,2,6,734314,2246179.91,2236209.13,2069523.52,2074668.19,2074655.8288
1933,14,77.49,3.711,0.0,0.0,0.0,0.0,0.0,186.032016,8.625,3,7,184,26,3,6,734321,2334788.42,2130287.27,2074668.19,2063401.06,2063407.97409
1934,14,78.47,3.76,0.0,0.0,0.0,0.0,0.0,186.1399808,8.625,10,7,191,27,3,6,734328,2236209.13,2044155.39,2063401.06,1953544.76,1943438.33804
1935,14,82.33,3.811,0.0,0.0,0.0,0.0,0.0,186.2177885,8.625,17,7,198,28,3,6,734335,2130287.27,2054843.28,1953544.76,1882070.88,1882086.4343
1936,14,81.31,3.829,0.0,0.0,0.0,0.0,0.0,186.2955962,8.625,24,7,205,29,3,6,734342,2044155.39,2219813.5,1882070.88,1871021.01,1871020.08055
1937,14,78.22,3.842,0.0,0.0,0.0,0.0,0.0,186.3734038,8.625,31,7,212,30,3,6,734349,2054843.28,2052984.81,1871021.01,2066020.69,2066017.5769
1938,14,77.0,3.812,0.0,0.0,0.0,0.0,0.0,186.4512115,8.625,7,8,219,31,3,6,734356,2219813.5,2057138.31,2066020.69,1928773.82,1988246.852
1939,14,72.98,3.747,0.0,0.0,0.0,0.0,0.0,186.5093071,8.625,14,8,226,32,3,6,734363,2052984.81,2020332.07,1928773.82,1896873.99,1896895.70952
1940,14,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.5641172,8.625,21,8,233,33,3,6,734370,2057138.31,2182563.66,1896873.99,2273470.62,2273454.4119
1941,14,70.63,3.703,0.0,0.0,0.0,0.0,0.0,186.6189274,8.625,28,8,240,34,3,6,734377,2020332.07,2191767.76,2273470.62,1750891.47,1750894.3123
1942,14,71.48,3.738,0.0,0.0,0.0,0.0,0.0,186.6737376,8.625,4,9,247,35,3,6,734384,2182563.66,1953539.85,1750891.47,2202742.9,1843450.272
1943,14,69.17,3.742,0.0,0.0,0.0,0.0,0.0,186.8024,8.625,11,9,254,36,3,6,734391,2191767.76,1879891.13,2202742.9,1864637.89,1864644.11744
1944,14,63.75,3.711,0.0,0.0,0.0,0.0,0.0,187.0295321,8.625,18,9,261,37,3,6,734398,1953539.85,1855703.66,1864637.89,1871555.64,1871530.23441
1945,14,70.66,3.645,0.0,0.0,0.0,0.0,0.0,187.2566641,8.625,25,9,268,38,3,6,734405,1879891.13,2091663.2,1871555.64,1809989.29,1810002.13471
1946,14,55.82,3.583,0.0,0.0,0.0,0.0,0.0,187.4837962,8.523,2,10,275,39,4,6,734412,1855703.66,1932162.63,1809989.29,2078796.76,1765273.64172
1947,14,63.82,3.541,0.0,0.0,0.0,0.0,0.0,187.6917481,8.523,9,10,282,40,4,6,734419,2091663.2,1936621.09,2078796.76,1890870.75,1890869.66522
1948,14,59.6,3.57,0.0,0.0,0.0,0.0,0.0,187.7846197,8.523,16,10,289,41,4,6,734426,1932162.63,1984768.34,1890870.75,2009004.59,2001996.77513
1949,14,51.78,3.569,0.0,0.0,0.0,0.0,0.0,187.8774913,8.523,23,10,296,42,4,6,734433,1936621.09,2078417.47,2009004.59,2056846.12,2056836.24812
1950,14,43.92,3.551,0.0,0.0,0.0,0.0,0.0,187.9703629,8.523,30,10,303,43,4,6,734440,1984768.34,2092189.06,2056846.12,2174056.71,2174047.80144
1951,14,47.65,3.53,11376.03,22505.23,1079.89,2679.33,4257.94,188.0632345,8.523,6,11,310,44,4,6,734447,2078417.47,1968462.58,2174056.71,2081534.65,2081534.51733
1952,14,51.34,3.53,16308.11,749.9,273.72,2331.53,9347.0,188.1983654,8.523,13,11,317,45,4,6,734454,2092189.06,2921709.71,2081534.65,1969360.72,2017917.88611
1953,14,48.71,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,20,11,324,46,4,6,734461,1968462.58,2258489.63,1969360.72,2685351.81,2853792.81999
1954,14,50.19,3.452,6428.59,0.0,3657.58,2939.92,34955.25,188.5024346,8.523,27,11,331,47,4,6,734468,2921709.71,2600519.26,2685351.81,2143080.57,2143081.82732
1955,14,46.57,3.415,7297.72,15.0,342.71,4849.0,7509.9,188.6544692,8.523,4,12,338,48,4,6,734475,2258489.63,2762861.41,2143080.57,2470581.29,2398471.14008
1956,14,39.93,3.413,5398.47,6.12,881.17,290.64,6390.47,188.7979349,8.523,11,12,345,49,4,6,734482,2600519.26,3818686.45,2470581.29,2594363.09,2594355.96034
1957,14,42.27,3.389,924.14,112.73,2127.77,80.02,4638.81,188.9299752,8.523,18,12,352,50,4,6,734489,2762861.41,1623716.46,2594363.09,3369068.99,3369076.63055
1958,14,37.79,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,25,12,359,51,4,6,734496,3818686.45,1864746.1,3369068.99,1914148.89,1914150.68993
1959,14,35.88,3.422,10428.95,39234.09,839.74,981.17,15911.56,189.1940558,8.424,1,1,1,52,1,6,734503,1623716.46,1699095.9,1914148.89,1859144.96,1859146.29671
